0.045500755310058594 - 0.02904510498046875i,0.04210662841796875 - 0.032985210418701172i,0.042129993438720703 - 0.034852504730224609i,0.039471149444580078 - 0.036853313446044922i,0.036499500274658203 - 0.041259765625i,0.034714698791503906 - 0.041620254516601563i,0.034078121185302734 - 0.0421295166015625i,0.032077312469482422 - 0.044260025024414063i,0.031580448150634766 - 0.044634342193603516i,0.029432773590087891 - 0.046071529388427734i,0.029428482055664063 - 0.046172142028808594i,0.028563022613525391 - 0.047046661376953125i,0.026842594146728516 - 0.047170639038085938i,0.026589393615722656 - 0.048067569732666016i,0.025768756866455078 - 0.048201084136962891i,0.0260772705078125 - 0.048080921173095703i,0.025636196136474609 - 0.048632621765136719i,0.024237155914306641 - 0.049391746520996094i,0.023528575897216797 - 0.050272464752197266i,0.022794723510742188 - 0.049683570861816406i,0.022051334381103516 - 0.050924301147460938i,0.022690773010253906 - 0.049909591674804688i,0.022053241729736328 - 0.050380706787109375i,0.021319389343261719 - 0.051757335662841797i,0.020479202270507813 - 0.051592350006103516i,0.020244598388671875 - 0.051362037658691406i,0.018623828887939453 - 0.051622390747070313i,0.017947673797607422 - 0.052557945251464844i,0.017205715179443359 - 0.052616119384765625i,0.016060829162597656 - 0.053547382354736328i,0.014146804809570313 - 0.053830623626708984i,0.013274192810058594 - 0.05381011962890625i,0.010964870452880859 - 0.054278373718261719i,0.010952472686767578 - 0.054670810699462891i,0.0084142684936523438 - 0.05512237548828125i,0.008640289306640625 - 0.055056571960449219i,0.0071239471435546875 - 0.054971694946289063i,0.0031466484069824219 - 0.055515766143798828i,0.0017399787902832031 - 0.055864334106445313i,-0.0018339157104492188 - 0.055356025695800781i,-0.0045719146728515625 - 0.055518627166748047i,-0.0083074569702148438 - 0.054664134979248047i,-0.010382652282714844 - 0.054695606231689453i,-0.012893199920654297 - 0.053644180297851563i,-0.019208431243896484 - 0.0523223876953125i,-0.022095680236816406 - 0.050689697265625i,-0.027309894561767578 - 0.047494411468505859i,-0.031574249267578125 - 0.0457611083984375i,-0.036681652069091797 - 0.040920734405517578i,-0.041349411010742188 - 0.035808563232421875i,-0.045771598815917969 - 0.02991485595703125i,-0.048960208892822266 - 0.021207332611083984i
0.045748710632324219 - 0.029417991638183594i,0.042273521423339844 - 0.033876419067382813i,0.041123390197753906 - 0.034764766693115234i,0.039172172546386719 - 0.037001132965087891i,0.036335945129394531 - 0.040934562683105469i,0.034543991088867188 - 0.042070388793945313i,0.034052848815917969 - 0.042212009429931641i,0.031621456146240234 - 0.044504165649414063i,0.031357765197753906 - 0.044685840606689453i,0.029465198516845703 - 0.046217918395996094i,0.029109954833984375 - 0.046723365783691406i,0.027899742126464844 - 0.047216892242431641i,0.026214599609375 - 0.047854900360107422i,0.026000022888183594 - 0.048554897308349609i,0.025939464569091797 - 0.048618793487548828i,0.026067256927490234 - 0.048148632049560547i,0.025101184844970703 - 0.048517227172851563i,0.023802757263183594 - 0.049326419830322266i,0.022882461547851563 - 0.050550937652587891i,0.022383689880371094 - 0.049622535705566406i,0.021382331848144531 - 0.051129341125488281i,0.022422313690185547 - 0.049860954284667969i,0.021709442138671875 - 0.050509452819824219i,0.020417690277099609 - 0.051567554473876953i,0.019773006439208984 - 0.052007675170898438i,0.019245624542236328 - 0.051776885986328125i,0.018687725067138672 - 0.05255889892578125i,0.017906665802001953 - 0.052232742309570313i,0.017364978790283203 - 0.053019523620605469i,0.015738964080810547 - 0.053631305694580078i,0.013842582702636719 - 0.054124355316162109i,0.013080596923828125 - 0.053460597991943359i,0.0110321044921875 - 0.054461956024169922i,0.010417461395263672 - 0.054827213287353516i,0.0083332061767578125 - 0.055127143859863281i,0.0079693794250488281 - 0.054865837097167969i,0.0061540603637695313 - 0.055520057678222656i,0.0027933120727539063 - 0.055580615997314453i,0.00060367584228515625 - 0.055918693542480469i,-0.0021939277648925781 - 0.055692672729492188i,-0.0049009323120117188 - 0.055230140686035156i,-0.0080165863037109375 - 0.054818630218505859i,-0.010386943817138672 - 0.054761886596679688i,-0.013367652893066406 - 0.053853988647460938i,-0.019154071807861328 - 0.051843166351318359i,-0.022302627563476563 - 0.050920963287353516i,-0.027791976928710938 - 0.047152519226074219i,-0.031657695770263672 - 0.045710563659667969i,-0.036855697631835938 - 0.040688991546630859i,-0.041629314422607422 - 0.035281658172607422i,-0.045899391174316406 - 0.029403209686279297i,-0.049137592315673828 - 0.021185874938964844i
0.044998645782470703 - 0.029876232147216797i,0.04196929931640625 - 0.033895492553710938i,0.041434764862060547 - 0.034945964813232422i,0.038061141967773438 - 0.036955833435058594i,0.036146640777587891 - 0.041745185852050781i,0.034102916717529297 - 0.042380332946777344i,0.033931255340576172 - 0.0424041748046875i,0.031229972839355469 - 0.044641494750976563i,0.030751228332519531 - 0.044899940490722656i,0.029486656188964844 - 0.046799182891845703i,0.028505325317382813 - 0.046747207641601563i,0.027680397033691406 - 0.047761440277099609i,0.02616119384765625 - 0.047703742980957031i,0.025745391845703125 - 0.047967433929443359i,0.02535247802734375 - 0.048470497131347656i,0.025541305541992188 - 0.048845767974853516i,0.024768829345703125 - 0.04827880859375i,0.023894786834716797 - 0.049757957458496094i,0.022570133209228516 - 0.050622463226318359i,0.022600173950195313 - 0.050116062164306641i,0.021037101745605469 - 0.050969600677490234i,0.021607875823974609 - 0.050092220306396484i,0.021426677703857422 - 0.050874233245849609i,0.020172119140625 - 0.052118301391601563i,0.019283771514892578 - 0.052103996276855469i,0.019545078277587891 - 0.051466464996337891i,0.018001079559326172 - 0.052458286285400391i,0.016962051391601563 - 0.052905082702636719i,0.016473770141601563 - 0.053088665008544922i,0.015497684478759766 - 0.053599357604980469i,0.013935565948486328 - 0.053961277008056641i,0.012540340423583984 - 0.054134368896484375i,0.010045528411865234 - 0.054158210754394531i,0.010105133056640625 - 0.054821014404296875i,0.0076422691345214844 - 0.055171489715576172i,0.0078954696655273438 - 0.055527210235595703i,0.0060644149780273438 - 0.05542755126953125i,0.0025238990783691406 - 0.05588531494140625i,0.0008258819580078125 - 0.055531501770019531i,-0.0032320022583007813 - 0.055024147033691406i,-0.0053830146789550781 - 0.055287361145019531i,-0.0088858604431152344 - 0.054361343383789063i,-0.010939121246337891 - 0.054886817932128906i,-0.013611316680908203 - 0.05371856689453125i,-0.019748687744140625 - 0.052256107330322266i,-0.022817611694335938 - 0.050560951232910156i,-0.028146743774414063 - 0.046726226806640625i,-0.031803607940673828 - 0.045037269592285156i,-0.037734508514404297 - 0.040014266967773438i,-0.042312145233154297 - 0.035224437713623047i,-0.046457767486572266 - 0.028872966766357422i,-0.049617767333984375 - 0.020991325378417969i
0.044941425323486328 - 0.029985427856445313i,0.041686058044433594 - 0.034495830535888672i,0.041468620300292969 - 0.035623550415039063i,0.038385868072509766 - 0.037348270416259766i,0.035901069641113281 - 0.041917800903320313i,0.034129619598388672 - 0.042593002319335938i,0.033407688140869141 - 0.042726993560791016i,0.031480312347412109 - 0.044810295104980469i,0.031007289886474609 - 0.044734954833984375i,0.028810977935791016 - 0.046653270721435547i,0.028532981872558594 - 0.047155380249023438i,0.027326583862304688 - 0.047549247741699219i,0.025714874267578125 - 0.048333644866943359i,0.025123119354248047 - 0.047967910766601563i,0.024936676025390625 - 0.048595428466796875i,0.025160789489746094 - 0.048868656158447266i,0.024802207946777344 - 0.049086570739746094i,0.023754119873046875 - 0.049890518188476563i,0.02269744873046875 - 0.051223278045654297i,0.022352218627929688 - 0.050297260284423828i,0.021296977996826172 - 0.051663398742675781i,0.022124290466308594 - 0.050335884094238281i,0.021378040313720703 - 0.050739765167236328i,0.020468711853027344 - 0.052054405212402344i,0.019147396087646484 - 0.051942825317382813i,0.019125938415527344 - 0.051667213439941406i,0.017719268798828125 - 0.052243709564208984i,0.017181396484375 - 0.053201675415039063i,0.01638031005859375 - 0.052962303161621094i,0.014621734619140625 - 0.05352783203125i,0.012944698333740234 - 0.054356098175048828i,0.012364387512207031 - 0.054337978363037109i,0.0102081298828125 - 0.054279804229736328i,0.010225296020507813 - 0.055114269256591797i,0.0073008537292480469 - 0.054966449737548828i,0.0075254440307617188 - 0.055529594421386719i,0.0055418014526367188 - 0.055780887603759766i,0.0024471282958984375 - 0.055920600891113281i,0.0005435943603515625 - 0.055672645568847656i,-0.0028085708618164063 - 0.055089950561523438i,-0.0058875083923339844 - 0.055455684661865234i,-0.0092873573303222656 - 0.054559707641601563i,-0.011265754699707031 - 0.054474353790283203i,-0.013560771942138672 - 0.05355072021484375i,-0.020177841186523438 - 0.051702499389648438i,-0.022738456726074219 - 0.0502166748046875i,-0.028258323669433594 - 0.047330856323242188i,-0.03189849853515625 - 0.045119762420654297i,-0.037647724151611328 - 0.040219306945800781i,-0.042432785034179688 - 0.034814834594726563i,-0.046530246734619141 - 0.028711795806884766i,-0.04909515380859375 - 0.020804405212402344i
0.045222759246826172 - 0.029534339904785156i,0.042395591735839844 - 0.034336090087890625i,0.041165351867675781 - 0.034505844116210938i,0.039275646209716797 - 0.037703514099121094i,0.035930633544921875 - 0.041191577911376953i,0.034503936767578125 - 0.042194843292236328i,0.033903598785400391 - 0.042101383209228516i,0.031695842742919922 - 0.044693946838378906i,0.031365871429443359 - 0.045293331146240234i,0.028959751129150391 - 0.046127796173095703i,0.028449058532714844 - 0.046306610107421875i,0.027901649475097656 - 0.047570228576660156i,0.026258945465087891 - 0.048406600952148438i,0.025691032409667969 - 0.048202037811279297i,0.025767326354980469 - 0.049472808837890625i,0.025403976440429688 - 0.047770023345947266i,0.025732994079589844 - 0.049116134643554688i,0.024005889892578125 - 0.049426078796386719i,0.022870063781738281 - 0.051017284393310547i,0.022744655609130859 - 0.050130844116210938i,0.021787643432617188 - 0.051384449005126953i,0.021881103515625 - 0.049856185913085938i,0.02106475830078125 - 0.050274848937988281i,0.020370960235595703 - 0.051897048950195313i,0.019500732421875 - 0.051712989807128906i,0.019173622131347656 - 0.052439689636230469i,0.018063068389892578 - 0.052701473236083984i,0.017052650451660156 - 0.052304744720458984i,0.016937255859375 - 0.053153038024902344i,0.015125274658203125 - 0.053464889526367188i,0.013871192932128906 - 0.054577827453613281i,0.012965202331542969 - 0.053581714630126953i,0.010730266571044922 - 0.054646015167236328i,0.010265350341796875 - 0.054643154144287109i,0.0077824592590332031 - 0.055347442626953125i,0.007793426513671875 - 0.054606437683105469i,0.00567626953125 - 0.055314540863037109i,0.0022325515747070313 - 0.055530071258544922i,0.0005970001220703125 - 0.055791378021240234i,-0.0025701522827148438 - 0.055848598480224609i,-0.0047507286071777344 - 0.055132389068603516i,-0.0088114738464355469 - 0.055098056793212891i,-0.011023521423339844 - 0.054372787475585938i,-0.013479709625244141 - 0.054368019104003906i,-0.019479751586914063 - 0.051893711090087891i,-0.022509574890136719 - 0.050746440887451172i,-0.027969837188720703 - 0.046999931335449219i,-0.031989097595214844 - 0.046147346496582031i,-0.0370941162109375 - 0.04035186767578125i,-0.042326450347900391 - 0.035314559936523438i,-0.046262264251708984 - 0.029221057891845703i,-0.049777030944824219 - 0.021048069000244141i
0.045092582702636719 - 0.029626846313476563i,0.041995048522949219 - 0.034682750701904297i,0.041029930114746094 - 0.035247802734375i,0.038729667663574219 - 0.03810882568359375i,0.035316944122314453 - 0.041619777679443359i,0.034140586853027344 - 0.04315948486328125i,0.033410549163818359 - 0.042730808258056641i,0.031249046325683594 - 0.044525623321533203i,0.030486583709716797 - 0.045201778411865234i,0.028710365295410156 - 0.046175956726074219i,0.028303623199462891 - 0.046594619750976563i,0.027654647827148438 - 0.047252655029296875i,0.025958538055419922 - 0.048497200012207031i,0.025330543518066406 - 0.048525810241699219i,0.025218009948730469 - 0.049214363098144531i,0.024778842926025391 - 0.048361778259277344i,0.024549007415771484 - 0.049335479736328125i,0.023190498352050781 - 0.049446582794189453i,0.022356510162353516 - 0.051373481750488281i,0.021906375885009766 - 0.050435066223144531i,0.02104949951171875 - 0.051225185394287109i,0.021559715270996094 - 0.050467491149902344i,0.020648479461669922 - 0.050412654876708984i,0.019661903381347656 - 0.051890373229980469i,0.019055843353271484 - 0.05223846435546875i,0.019127368927001953 - 0.052002429962158203i,0.017599105834960938 - 0.052761554718017578i,0.016928195953369141 - 0.0523529052734375i,0.016183853149414063 - 0.053570270538330078i,0.014540672302246094 - 0.053772449493408203i,0.013414382934570313 - 0.054778575897216797i,0.012220859527587891 - 0.053759098052978516i,0.0097894668579101563 - 0.054804801940917969i,0.0098767280578613281 - 0.054767131805419922i,0.0073390007019042969 - 0.055540561676025391i,0.0072908401489257813 - 0.054500579833984375i,0.0055413246154785156 - 0.055376052856445313i,0.0021162033081054688 - 0.055353164672851563i,0.00023937225341796875 - 0.055812835693359375i,-0.003173828125 - 0.055790424346923828i,-0.00539398193359375 - 0.054734230041503906i,-0.0093278884887695313 - 0.054624080657958984i,-0.011277675628662109 - 0.054223060607910156i,-0.014260768890380859 - 0.054137229919433594i,-0.019979476928710938 - 0.051431179046630859i,-0.022824764251708984 - 0.051166534423828125i,-0.028071403503417969 - 0.046998977661132813i,-0.032336711883544922 - 0.045468807220458984i,-0.037410736083984375 - 0.040073871612548828i,-0.042247772216796875 - 0.0345001220703125i,-0.046195030212402344 - 0.02884674072265625i,-0.049483299255371094 - 0.020921230316162109i
0.045003414154052734 - 0.030560970306396484i,0.041523456573486328 - 0.034886837005615234i,0.040667533874511719 - 0.036052227020263672i,0.037919521331787109 - 0.0381317138671875i,0.034982204437255859 - 0.042919635772705078i,0.033362388610839844 - 0.043311119079589844i,0.032483100891113281 - 0.043104648590087891i,0.030654430389404297 - 0.045488834381103516i,0.029869556427001953 - 0.0452728271484375i,0.028477191925048828 - 0.047228336334228516i,0.028058052062988281 - 0.047250747680664063i,0.026887893676757813 - 0.048179149627685547i,0.025305271148681641 - 0.048523902893066406i,0.025044918060302734 - 0.048780918121337891i,0.023923873901367188 - 0.04839324951171875i,0.024991989135742188 - 0.049335002899169922i,0.02439117431640625 - 0.049213409423828125i,0.022585391998291016 - 0.050302505493164063i,0.021877288818359375 - 0.050986766815185547i,0.021353721618652344 - 0.050677299499511719i,0.020121574401855469 - 0.051815986633300781i,0.020720005035400391 - 0.050682544708251953i,0.020402908325195313 - 0.051553726196289063i,0.019499778747558594 - 0.052231311798095703i,0.018672943115234375 - 0.052026271820068359i,0.018662452697753906 - 0.051906585693359375i,0.016972541809082031 - 0.051941394805908203i,0.016500473022460938 - 0.053621292114257813i,0.015477180480957031 - 0.053335189819335938i,0.013942241668701172 - 0.054075241088867188i,0.012312412261962891 - 0.054144859313964844i,0.011265277862548828 - 0.054617404937744141i,0.0089592933654785156 - 0.054065704345703125i,0.0092058181762695313 - 0.055251598358154297i,0.0066709518432617188 - 0.055014610290527344i,0.006748199462890625 - 0.055844306945800781i,0.0053877830505371094 - 0.055943965911865234i,0.0017423629760742188 - 0.055683135986328125i,-0.00014925003051757813 - 0.055416584014892578i,-0.0038943290710449219 - 0.055113792419433594i,-0.0066008567810058594 - 0.055677413940429688i,-0.0099682807922363281 - 0.054291725158691406i,-0.012036323547363281 - 0.054437637329101563i,-0.014537334442138672 - 0.053056240081787109i,-0.021193981170654297 - 0.051223278045654297i,-0.023831367492675781 - 0.049944877624511719i,-0.029429912567138672 - 0.046885490417480469i,-0.032667160034179688 - 0.044595241546630859i,-0.038622856140136719 - 0.039548397064208984i,-0.043004989624023438 - 0.034467697143554688i,-0.046422958374023438 - 0.028496742248535156i,-0.050021171569824219 - 0.020076751708984375i
0.044439315795898438 - 0.030660152435302734i,0.041013717651367188 - 0.035082817077636719i,0.040230274200439453 - 0.036168098449707031i,0.037615776062011719 - 0.038468360900878906i,0.034945487976074219 - 0.042832851409912109i,0.033123970031738281 - 0.04319000244140625i,0.032633781433105469 - 0.043225288391113281i,0.03040313720703125 - 0.0459442138671875i,0.029338836669921875 - 0.046347618103027344i,0.028149604797363281 - 0.047313690185546875i,0.027784347534179688 - 0.047620296478271484i,0.026958465576171875 - 0.047890663146972656i,0.025052547454833984 - 0.048610687255859375i,0.024644374847412109 - 0.048349857330322266i,0.023784637451171875 - 0.048781394958496094i,0.024232864379882813 - 0.049196243286132813i,0.023568153381347656 - 0.049746990203857422i,0.022608757019042969 - 0.050489425659179688i,0.020989418029785156 - 0.051269054412841797i,0.020884037017822266 - 0.050910472869873047i,0.019738674163818359 - 0.052199363708496094i,0.020287990570068359 - 0.05091094970703125i,0.019853591918945313 - 0.051178932189941406i,0.018846511840820313 - 0.051988601684570313i,0.018658638000488281 - 0.052115917205810547i,0.018169403076171875 - 0.052152633666992188i,0.016421794891357422 - 0.052553176879882813i,0.015717983245849609 - 0.053839206695556641i,0.015081882476806641 - 0.053618431091308594i,0.013679027557373047 - 0.053898334503173828i,0.011944770812988281 - 0.054416656494140625i,0.010973453521728516 - 0.054613590240478516i,0.0085825920104980469 - 0.054219722747802734i,0.0084309577941894531 - 0.055442333221435547i,0.00621795654296875 - 0.055430889129638672i,0.0064883232116699219 - 0.055670261383056641i,0.00498199462890625 - 0.055508613586425781i,0.0015225410461425781 - 0.055437564849853516i,-0.00022125244140625 - 0.055148601531982422i,-0.0040216445922851563 - 0.055038928985595703i,-0.0068554878234863281 - 0.055347442626953125i,-0.010580062866210938 - 0.054306983947753906i,-0.012227535247802734 - 0.054106712341308594i,-0.014854907989501953 - 0.05310821533203125i,-0.021542072296142578 - 0.051769256591796875i,-0.024015426635742188 - 0.050062179565429688i,-0.0291595458984375 - 0.046260356903076172i,-0.033016204833984375 - 0.044163227081298828i,-0.038885116577148438 - 0.039773941040039063i,-0.043290615081787109 - 0.034344673156738281i,-0.046947002410888672 - 0.028299331665039063i,-0.049634933471679688 - 0.019575595855712891i
0.044480800628662109 - 0.031119823455810547i,0.041226863861083984 - 0.035457134246826172i,0.04048919677734375 - 0.035837650299072266i,0.037505149841308594 - 0.038590431213378906i,0.034974098205566406 - 0.042499542236328125i,0.033108711242675781 - 0.043652534484863281i,0.032278060913085938 - 0.043356418609619141i,0.030073165893554688 - 0.045849323272705078i,0.02967071533203125 - 0.046171188354492188i,0.0277862548828125 - 0.047139644622802734i,0.027417659759521484 - 0.0472259521484375i,0.0263824462890625 - 0.048630714416503906i,0.024867057800292969 - 0.048744678497314453i,0.024804115295410156 - 0.049223423004150391i,0.023874282836914063 - 0.04947662353515625i,0.024039745330810547 - 0.049402236938476563i,0.023613452911376953 - 0.049852371215820313i,0.022418975830078125 - 0.049935340881347656i,0.020969390869140625 - 0.051591873168945313i,0.020696163177490234 - 0.050704479217529297i,0.020333290100097656 - 0.051841259002685547i,0.02050018310546875 - 0.050923347473144531i,0.020069599151611328 - 0.051128387451171875i,0.018826007843017578 - 0.052499294281005859i,0.017889499664306641 - 0.052181243896484375i,0.018029212951660156 - 0.052465438842773438i,0.016203403472900391 - 0.052781105041503906i,0.015911579132080078 - 0.053013801574707031i,0.014561176300048828 - 0.053501129150390625i,0.013657569885253906 - 0.054212570190429688i,0.011951446533203125 - 0.054867267608642578i,0.011243343353271484 - 0.054125308990478516i,0.0087018013000488281 - 0.054650306701660156i,0.0085911750793457031 - 0.054938316345214844i,0.005947113037109375 - 0.055653095245361328i,0.0059480667114257813 - 0.055136680603027344i,0.0046777725219726563 - 0.055546760559082031i,0.00085783004760742188 - 0.055418968200683594i,-0.00059032440185546875 - 0.055947303771972656i,-0.0042467117309570313 - 0.055189609527587891i,-0.0071039199829101563 - 0.055026531219482422i,-0.010390758514404297 - 0.053895473480224609i,-0.012284278869628906 - 0.054224491119384766i,-0.015297889709472656 - 0.053348064422607422i,-0.021005630493164063 - 0.051379203796386719i,-0.023856163024902344 - 0.050478935241699219i,-0.029555797576904297 - 0.046577930450439453i,-0.033356189727783203 - 0.044682025909423828i,-0.038700103759765625 - 0.039286613464355469i,-0.043183326721191406 - 0.034025669097900391i,-0.046915531158447266 - 0.027630329132080078i,-0.049831390380859375 - 0.019608497619628906i
0.044562816619873047 - 0.031201839447021484i,0.041265487670898438 - 0.035234451293945313i,0.040587902069091797 - 0.036360263824462891i,0.03729248046875 - 0.038735389709472656i,0.034661293029785156 - 0.042844295501708984i,0.032744407653808594 - 0.043587207794189453i,0.0321502685546875 - 0.043467044830322266i,0.030485630035400391 - 0.0457000732421875i,0.029929161071777344 - 0.045932769775390625i,0.027579784393310547 - 0.04778289794921875i,0.027672767639160156 - 0.047461509704589844i,0.026369094848632813 - 0.048269271850585938i,0.024715900421142578 - 0.048717021942138672i,0.024627685546875 - 0.049153804779052734i,0.023744583129882813 - 0.049372673034667969i,0.024309158325195313 - 0.049346446990966797i,0.0236968994140625 - 0.049513339996337891i,0.022183418273925781 - 0.050221443176269531i,0.020987033843994141 - 0.051255226135253906i,0.021107673645019531 - 0.051031112670898438i,0.019938468933105469 - 0.051850318908691406i,0.020483493804931641 - 0.051093101501464844i,0.019874095916748047 - 0.051186084747314453i,0.018746852874755859 - 0.052166938781738281i,0.018094062805175781 - 0.052300453186035156i,0.017709732055664063 - 0.052431106567382813i,0.016300201416015625 - 0.053062915802001953i,0.015509128570556641 - 0.053248405456542969i,0.014799594879150391 - 0.053696632385253906i,0.013364315032958984 - 0.054358959197998047i,0.011524677276611328 - 0.054396629333496094i,0.010958194732666016 - 0.054410934448242188i,0.0087065696716308594 - 0.054575443267822266i,0.0081944465637207031 - 0.055056571960449219i,0.0063843727111816406 - 0.055589199066162109i,0.0063538551330566406 - 0.055380344390869141i,0.0046796798706054688 - 0.055827140808105469i,0.0015387535095214844 - 0.05588531494140625i,-0.0008869171142578125 - 0.05579376220703125i,-0.0042161941528320313 - 0.055330753326416016i,-0.0067973136901855469 - 0.055311679840087891i,-0.010480880737304688 - 0.054430961608886719i,-0.012522220611572266 - 0.054527759552001953i,-0.015295982360839844 - 0.053012847900390625i,-0.021149158477783203 - 0.051295757293701172i,-0.023953914642333984 - 0.049984455108642578i,-0.029346466064453125 - 0.046383857727050781i,-0.033566474914550781 - 0.044712543487548828i,-0.038289546966552734 - 0.039519786834716797i,-0.043129920959472656 - 0.034027576446533203i,-0.047110557556152344 - 0.028039932250976563i,-0.050135612487792969 - 0.019633293151855469i
0.044279098510742188 - 0.031447410583496094i,0.040625572204589844 - 0.035629749298095703i,0.040441989898681641 - 0.036743640899658203i,0.037341594696044922 - 0.038852691650390625i,0.03449249267578125 - 0.042962074279785156i,0.032598972320556641 - 0.043647289276123047i,0.031650543212890625 - 0.043737888336181641i,0.029688358306884766 - 0.046227455139160156i,0.029180049896240234 - 0.046041488647460938i,0.027647018432617188 - 0.047787666320800781i,0.027357101440429688 - 0.047648429870605469i,0.026431560516357422 - 0.048581600189208984i,0.025130271911621094 - 0.048905372619628906i,0.024106502532958984 - 0.049120903015136719i,0.023312568664550781 - 0.049347400665283203i,0.024110794067382813 - 0.049982547760009766i,0.02350616455078125 - 0.049708843231201172i,0.022051334381103516 - 0.050795078277587891i,0.021009445190429688 - 0.05130767822265625i,0.020192146301269531 - 0.050986289978027344i,0.019469738006591797 - 0.052123069763183594i,0.019627571105957031 - 0.05145263671875i,0.019939422607421875 - 0.051313400268554688i,0.018335819244384766 - 0.052616596221923828i,0.017848014831542969 - 0.052417278289794922i,0.017599105834960938 - 0.052503108978271484i,0.015894412994384766 - 0.052833080291748047i,0.015625476837158203 - 0.053802013397216797i,0.014446258544921875 - 0.053469657897949219i,0.013109683990478516 - 0.054765701293945313i,0.011756420135498047 - 0.054370880126953125i,0.010615348815917969 - 0.054635047912597656i,0.0083446502685546875 - 0.054619789123535156i,0.0082273483276367188 - 0.055547237396240234i,0.0056118965148925781 - 0.055117607116699219i,0.0056614875793457031 - 0.055788040161132813i,0.0042562484741210938 - 0.056055068969726563i,0.0010113716125488281 - 0.055611610412597656i,-0.0013914108276367188 - 0.056025981903076172i,-0.0050201416015625 - 0.054605484008789063i,-0.0076651573181152344 - 0.055674076080322266i,-0.010844707489013672 - 0.054303169250488281i,-0.012862205505371094 - 0.054013252258300781i,-0.015279293060302734 - 0.053174018859863281i,-0.021853446960449219 - 0.051019668579101563i,-0.024605751037597656 - 0.049615859985351563i,-0.02988433837890625 - 0.046403884887695313i,-0.033712863922119141 - 0.044147968292236328i,-0.038911819458007813 - 0.039416790008544922i,-0.043294906616210938 - 0.033795356750488281i,-0.0470428466796875 - 0.027799129486083984i,-0.050402641296386719 - 0.01953887939453125i
0.044131278991699219 - 0.031690120697021484i,0.040482521057128906 - 0.035964488983154297i,0.039545059204101563 - 0.0370025634765625i,0.037107467651367188 - 0.039280891418457031i,0.033753871917724609 - 0.042558670043945313i,0.032453536987304688 - 0.043857574462890625i,0.031902313232421875 - 0.04400634765625i,0.029866218566894531 - 0.046082973480224609i,0.029289722442626953 - 0.046267986297607422i,0.027031421661376953 - 0.046945571899414063i,0.026511192321777344 - 0.047657966613769531i,0.025518417358398438 - 0.048825740814208984i,0.024123191833496094 - 0.0493621826171875i,0.023676872253417969 - 0.049703121185302734i,0.023498058319091797 - 0.050076484680175781i,0.023260593414306641 - 0.049304485321044922i,0.022556304931640625 - 0.050297260284423828i,0.021583080291748047 - 0.050120353698730469i,0.020789146423339844 - 0.051951408386230469i,0.020576953887939453 - 0.050913810729980469i,0.019281387329101563 - 0.052186965942382813i,0.019948005676269531 - 0.050938129425048828i,0.019217491149902344 - 0.051062107086181641i,0.017743110656738281 - 0.052873134613037109i,0.017263412475585938 - 0.052816390991210938i,0.017505168914794922 - 0.052971363067626953i,0.016136646270751953 - 0.053416252136230469i,0.014971256256103516 - 0.052860260009765625i,0.0141143798828125 - 0.053750991821289063i,0.012937545776367188 - 0.054164886474609375i,0.011485576629638672 - 0.054872512817382813i,0.0099377632141113281 - 0.054200172424316406i,0.0082306861877441406 - 0.054924488067626953i,0.008159637451171875 - 0.054698467254638672i,0.0056033134460449219 - 0.055615901947021484i,0.0051889419555664063 - 0.055058956146240234i,0.0033669471740722656 - 0.055573940277099609i,0.0001087188720703125 - 0.055487632751464844i,-0.0018701553344726563 - 0.055718898773193359i,-0.0050597190856933594 - 0.055897235870361328i,-0.0070309638977050781 - 0.054974555969238281i,-0.011188030242919922 - 0.054242610931396484i,-0.0135040283203125 - 0.053850650787353516i,-0.016008377075195313 - 0.053683757781982422i,-0.021554470062255859 - 0.050950050354003906i,-0.025090217590332031 - 0.049957275390625i,-0.029886245727539063 - 0.045810699462890625i,-0.034101009368896484 - 0.04415130615234375i,-0.038725376129150391 - 0.038213253021240234i,-0.043434619903564453 - 0.0332794189453125i,-0.047850131988525391 - 0.027253150939941406i,-0.050504207611083984 - 0.019300460815429688i
